path	book	asset_dir	page	track	confidence	reason	alt	tex_refs	width	height	bytes	white	black	status
books/assets/plane-geometry-2/fig-p0165-02.png	平面几何（第二册）	plane-geometry-2	165	T	high	对照 raw 第165页，已改 TikZ	caption (第9题)	quote （第9题）	tex/books/平面几何（第二册）.tex:9961	168	186	848	0.928	0.072	replaced
books/assets/plane-geometry-2/fig-p0166-01.png	平面几何（第二册）	plane-geometry-2	166	T	high	对照 raw 第166页，已改 TikZ	caption (第12题)	quote （第12题）	tex/books/平面几何（第二册）.tex:10002	207	142	894	0.931	0.069	replaced
books/assets/plane-geometry-2/fig-p0166-02.png	平面几何（第二册）	plane-geometry-2	166	T	high	对照 raw 第166页，已改 TikZ	caption (第13题)	quote （第13题）	tex/books/平面几何（第二册）.tex:10012	224	212	1696	0.913	0.087	replaced
books/assets/plane-geometry-2/fig-p0167-01.png	平面几何（第二册）	plane-geometry-2	167	T	high	对照 raw 第167页，已改 TikZ	caption (第17题)	quote （第17题）	tex/books/平面几何（第二册）.tex:10078	320	179	1285	0.950	0.050	replaced
books/assets/plane-geometry-2/fig-p0168-01.png	平面几何（第二册）	plane-geometry-2	168	T	high	对照 raw 第168页，已改 TikZ	caption (1)	quote （1）	tex/books/平面几何（第二册）.tex:10118	233	178	1168	0.935	0.065	replaced
books/assets/plane-geometry-2/fig-p0168-02.png	平面几何（第二册）	plane-geometry-2	168	T	high	对照 raw 第168页，已改 TikZ	caption (2)	quote （2）	tex/books/平面几何（第二册）.tex:10128	212	183	1191	0.938	0.062	replaced
books/assets/plane-geometry-2/fig-p0168-03.png	平面几何（第二册）	plane-geometry-2	168	T	high	对照 raw 第168页，已改 TikZ	caption (3)	quote （3）	tex/books/平面几何（第二册）.tex:10138	206	172	1212	0.926	0.074	replaced
books/assets/plane-geometry-2/fig-p0168-04.png	平面几何（第二册）	plane-geometry-2	168	T	high	对照 raw 第168页，已改 TikZ	caption (4)	quote （4）	tex/books/平面几何（第二册）.tex:10148	219	164	1067	0.931	0.069	replaced
books/assets/plane-geometry-2/fig-p0168-05.png	平面几何（第二册）	plane-geometry-2	168	T	high	对照 raw 第168页，已改 TikZ	caption (5)	quote （5）	tex/books/平面几何（第二册）.tex:10158	168	156	1103	0.907	0.093	replaced
books/assets/plane-geometry-2/fig-p0168-06.png	平面几何（第二册）	plane-geometry-2	168	T	high	对照 raw 第168页，已改 TikZ	caption (6)	quote （6）	tex/books/平面几何（第二册）.tex:10168	177	170	948	0.917	0.083	replaced
books/assets/plane-geometry-2/fig-p0169-01.png	平面几何（第二册）	plane-geometry-2	169	T	high	对照 raw 第169页，已改 TikZ	caption (第10题)	quote （第10题）	tex/books/平面几何（第二册）.tex:10230	315	180	1487	0.946	0.054	replaced
books/assets/plane-geometry-2/fig-p0170-01.png	平面几何（第二册）	plane-geometry-2	170	T	high	对照 raw 第170页，已改 TikZ	caption (第14题)	quote （第14题）	tex/books/平面几何（第二册）.tex:10272	209	167	1332	0.911	0.089	replaced
books/assets/plane-geometry-2/fig-p0170-02.png	平面几何（第二册）	plane-geometry-2	170	T	high	对照 raw 第170页，已改 TikZ	caption (第15题)	quote （第15题）	tex/books/平面几何（第二册）.tex:10282	178	170	1092	0.911	0.089	replaced
books/assets/plane-geometry-2/fig-p0171-01.png	平面几何（第二册）	plane-geometry-2	171	T	medium	高留白线稿	(第18题)	tex/books/平面几何（第二册）.tex:10317	229	152	1328	0.920	0.080	pending
books/assets/plane-geometry-2/fig-p0171-02.png	平面几何（第二册）	plane-geometry-2	171	T	medium	高留白线稿	(第20题)	tex/books/平面几何（第二册）.tex:10327	202	136	719	0.938	0.062	pending
books/assets/plane-geometry-2/fig-p0171-03.png	平面几何（第二册）	plane-geometry-2	171	T	medium	高留白线稿	(第2题)	tex/books/平面几何（第二册）.tex:10375	238	176	1284	0.944	0.056	pending
books/assets/plane-geometry-2/fig-p0172-01.png	平面几何（第二册）	plane-geometry-2	172	T	low	初分待对照 raw 改轨	(第3题)	tex/books/平面几何（第二册）.tex:10412	290	184	1649	0.919	0.081	pending
books/assets/plane-geometry-2/fig-p0172-02.png	平面几何（第二册）	plane-geometry-2	172	T	low	初分待对照 raw 改轨	(第7题)	tex/books/平面几何（第二册）.tex:10422	236	156	1490	0.904	0.096	pending
books/assets/plane-geometry-2/fig-p0172-03.png	平面几何（第二册）	plane-geometry-2	172	T	medium	高留白线稿	(第10题)	tex/books/平面几何（第二册）.tex:10479	235	202	1683	0.933	0.067	pending
books/assets/plane-geometry-2/fig-p0172-04.png	平面几何（第二册）	plane-geometry-2	172	T	low	初分待对照 raw 改轨	(第11题)	tex/books/平面几何（第二册）.tex:10489	242	179	1552	0.914	0.086	pending
books/assets/plane-geometry-2/fig-p0173-01.png	平面几何（第二册）	plane-geometry-2	173	T	medium	高留白线稿	(第13题)	tex/books/平面几何（第二册）.tex:10516	235	211	1652	0.927	0.073	pending
books/assets/plane-geometry-2/fig-p0173-02.png	平面几何（第二册）	plane-geometry-2	173	T	medium	高留白线稿	(第16题)	tex/books/平面几何（第二册）.tex:10526	192	198	1459	0.927	0.073	pending
books/assets/plane-geometry-2/fig-p0173-03.png	平面几何（第二册）	plane-geometry-2	173	T	low	初分待对照 raw 改轨	(第19题)	tex/books/平面几何（第二册）.tex:10589	201	130	769	0.916	0.084	pending
books/assets/plane-geometry-2/fig-p0174-01.png	平面几何（第二册）	plane-geometry-2	174	T	medium	高留白线稿	(第21题)	tex/books/平面几何（第二册）.tex:10612	141	110	621	0.935	0.065	pending
books/assets/plane-geometry-2/fig-p0174-02.png	平面几何（第二册）	plane-geometry-2	174	T	medium	高留白线稿	(第22题)	tex/books/平面几何（第二册）.tex:10622	222	133	1035	0.938	0.062	pending
books/assets/plane-geometry-2/fig-p0174-03.png	平面几何（第二册）	plane-geometry-2	174	T	low	初分待对照 raw 改轨	(第2题)	tex/books/平面几何（第二册）.tex:10657	156	212	1079	0.918	0.082	pending
books/assets/plane-geometry-2/fig-p0174-04.png	平面几何（第二册）	plane-geometry-2	174	T	medium	高留白线稿	(第3题)	tex/books/平面几何（第二册）.tex:10667	272	154	1303	0.922	0.078	pending
books/assets/plane-geometry-2/fig-p0175-01.png	平面几何（第二册）	plane-geometry-2	175	T	medium	高留白线稿	(第5题)	tex/books/平面几何（第二册）.tex:10697	250	176	1330	0.953	0.047	pending
books/assets/plane-geometry-2/fig-p0175-02.png	平面几何（第二册）	plane-geometry-2	175	T	medium	高留白线稿	(第6题)	tex/books/平面几何（第二册）.tex:10707	184	177	1236	0.933	0.067	pending
books/assets/plane-geometry-2/fig-p0177-01.png	平面几何（第二册）	plane-geometry-2	177	T	medium	高留白线稿	图3-1	tex/books/平面几何（第二册）.tex:10749	211	207	882	0.945	0.055	pending
books/assets/plane-geometry-2/fig-p0177-02.png	平面几何（第二册）	plane-geometry-2	177	T	low	初分待对照 raw 改轨	图3-2	tex/books/平面几何（第二册）.tex:10761	308	186	1586	0.918	0.082	pending
books/assets/plane-geometry-2/fig-p0178-01.png	平面几何（第二册）	plane-geometry-2	178	T	medium	高留白线稿	(1)	tex/books/平面几何（第二册）.tex:10779	215	140	804	0.945	0.055	pending
books/assets/plane-geometry-2/fig-p0178-02.png	平面几何（第二册）	plane-geometry-2	178	T	medium	高留白线稿	(2)	tex/books/平面几何（第二册）.tex:10789	187	140	901	0.930	0.070	pending
books/assets/plane-geometry-2/fig-p0178-03.png	平面几何（第二册）	plane-geometry-2	178	T	low	初分待对照 raw 改轨	(3)	tex/books/平面几何（第二册）.tex:10799	184	145	902	0.904	0.096	pending
books/assets/plane-geometry-2/fig-p0178-04.png	平面几何（第二册）	plane-geometry-2	178	T	medium	高留白线稿	(4)	tex/books/平面几何（第二册）.tex:10809	163	137	613	0.929	0.071	pending
books/assets/plane-geometry-2/fig-p0179-01.png	平面几何（第二册）	plane-geometry-2	179	T	medium	高留白线稿	(第3题)	tex/books/平面几何（第二册）.tex:10857	255	159	1145	0.935	0.065	pending
books/assets/plane-geometry-2/fig-p0179-02.png	平面几何（第二册）	plane-geometry-2	179	T	medium	高留白线稿	图3-4	tex/books/平面几何（第二册）.tex:10884	354	193	1629	0.921	0.079	pending
books/assets/plane-geometry-2/fig-p0181-01.png	平面几何（第二册）	plane-geometry-2	181	T	low	初分待对照 raw 改轨	图3-5	tex/books/平面几何（第二册）.tex:10984	237	199	1053	0.913	0.087	pending
books/assets/plane-geometry-2/fig-p0181-02.png	平面几何（第二册）	plane-geometry-2	181	V	low	初分待对照 raw 改轨	图示（原PDF第181页）	tex/books/平面几何（第二册）.tex:10994	104	106	546	0.809	0.191	pending
books/assets/plane-geometry-2/fig-p0185-01.png	平面几何（第二册）	plane-geometry-2	185	T	low	初分待对照 raw 改轨	(1)	tex/books/平面几何（第二册）.tex:11176	158	164	1006	0.892	0.108	pending
books/assets/plane-geometry-2/fig-p0185-02.png	平面几何（第二册）	plane-geometry-2	185	T	low	初分待对照 raw 改轨	(2)	tex/books/平面几何（第二册）.tex:11186	152	168	1070	0.880	0.120	pending
books/assets/plane-geometry-2/fig-p0185-03.png	平面几何（第二册）	plane-geometry-2	185	P	medium	疑似网纹或照片	(3)	tex/books/平面几何（第二册）.tex:11196	191	167	1387	0.866	0.134	pending
books/assets/plane-geometry-2/fig-p0185-04.png	平面几何（第二册）	plane-geometry-2	185	T	low	初分待对照 raw 改轨	(4)	tex/books/平面几何（第二册）.tex:11206	254	169	1391	0.894	0.106	pending
books/assets/plane-geometry-2/fig-p0186-01.png	平面几何（第二册）	plane-geometry-2	186	T	low	初分待对照 raw 改轨	(1)	tex/books/平面几何（第二册）.tex:11238	146	155	622	0.878	0.122	pending
books/assets/plane-geometry-2/fig-p0186-02.png	平面几何（第二册）	plane-geometry-2	186	V	low	初分待对照 raw 改轨	(2)	tex/books/平面几何（第二册）.tex:11248	153	163	1193	0.830	0.170	pending
books/assets/plane-geometry-2/fig-p0186-03.png	平面几何（第二册）	plane-geometry-2	186	T	low	初分待对照 raw 改轨	(3)	tex/books/平面几何（第二册）.tex:11258	136	168	744	0.892	0.108	pending
books/assets/plane-geometry-2/fig-p0186-04.png	平面几何（第二册）	plane-geometry-2	186	T	low	初分待对照 raw 改轨	(4)	tex/books/平面几何（第二册）.tex:11268	142	155	623	0.883	0.117	pending
books/assets/plane-geometry-2/fig-p0186-05.png	平面几何（第二册）	plane-geometry-2	186	T	low	初分待对照 raw 改轨	(1)	tex/books/平面几何（第二册）.tex:11290	168	134	791	0.909	0.091	pending
books/assets/plane-geometry-2/fig-p0186-06.png	平面几何（第二册）	plane-geometry-2	186	T	medium	高留白线稿	(2)	tex/books/平面几何（第二册）.tex:11300	166	136	792	0.922	0.078	pending
books/assets/plane-geometry-2/fig-p0186-07.png	平面几何（第二册）	plane-geometry-2	186	T	low	初分待对照 raw 改轨	图示（原PDF第186页）	tex/books/平面几何（第二册）.tex:11310	165	135	806	0.909	0.091	pending
books/assets/plane-geometry-2/fig-p0186-08.png	平面几何（第二册）	plane-geometry-2	186	T	medium	高留白线稿	(3)	tex/books/平面几何（第二册）.tex:11316	204	141	1004	0.925	0.075	pending
books/assets/plane-geometry-2/fig-p0186-09.png	平面几何（第二册）	plane-geometry-2	186	T	medium	高留白线稿	(4)	tex/books/平面几何（第二册）.tex:11326	161	139	823	0.925	0.075	pending
books/assets/plane-geometry-2/fig-p0186-10.png	平面几何（第二册）	plane-geometry-2	186	T	low	初分待对照 raw 改轨	(第9题)	tex/books/平面几何（第二册）.tex:11336	163	135	885	0.918	0.082	pending
books/assets/plane-geometry-2/fig-p0187-01.png	平面几何（第二册）	plane-geometry-2	187	T	medium	高留白线稿	图3-6	tex/books/平面几何（第二册）.tex:11351	336	191	1480	0.950	0.050	pending
books/assets/plane-geometry-2/fig-p0187-02.png	平面几何（第二册）	plane-geometry-2	187	T	medium	高留白线稿	图3-7	tex/books/平面几何（第二册）.tex:11373	239	137	900	0.940	0.060	pending
books/assets/plane-geometry-2/fig-p0188-01.png	平面几何（第二册）	plane-geometry-2	188	T	medium	高留白线稿	图3·8	tex/books/平面几何（第二册）.tex:11438	261	186	1218	0.952	0.048	pending
books/assets/plane-geometry-2/fig-p0189-01.png	平面几何（第二册）	plane-geometry-2	189	T	medium	高留白线稿	(a)	tex/books/平面几何（第二册）.tex:11460	217	175	1056	0.950	0.050	pending
books/assets/plane-geometry-2/fig-p0189-02.png	平面几何（第二册）	plane-geometry-2	189	T	low	初分待对照 raw 改轨	(b)	tex/books/平面几何（第二册）.tex:11470	125	173	810	0.909	0.091	pending
books/assets/plane-geometry-2/fig-p0189-03.png	平面几何（第二册）	plane-geometry-2	189	T	low	初分待对照 raw 改轨	图3-10	tex/books/平面几何（第二册）.tex:11493	219	136	989	0.911	0.089	pending
books/assets/plane-geometry-2/fig-p0190-01.png	平面几何（第二册）	plane-geometry-2	190	T	low	初分待对照 raw 改轨	图3-11	tex/books/平面几何（第二册）.tex:11535	223	148	1168	0.913	0.087	pending
books/assets/plane-geometry-2/fig-p0191-01.png	平面几何（第二册）	plane-geometry-2	191	T	medium	高留白线稿	图3.12	tex/books/平面几何（第二册）.tex:11566	338	160	1292	0.940	0.060	pending
books/assets/plane-geometry-2/fig-p0191-02.png	平面几何（第二册）	plane-geometry-2	191	T	medium	高留白线稿	(第3题)	tex/books/平面几何（第二册）.tex:11600	218	137	825	0.927	0.073	pending
books/assets/plane-geometry-2/fig-p0191-03.png	平面几何（第二册）	plane-geometry-2	191	T	medium	高留白线稿	(第4题)	tex/books/平面几何（第二册）.tex:11620	195	144	789	0.938	0.062	pending
books/assets/plane-geometry-2/fig-p0191-04.png	平面几何（第二册）	plane-geometry-2	191	T	low	初分待对照 raw 改轨	(第5题).	tex/books/平面几何（第二册）.tex:11630	179	143	1117	0.911	0.089	pending
books/assets/plane-geometry-2/fig-p0192-01.png	平面几何（第二册）	plane-geometry-2	192	T	medium	高留白线稿	(第6题)	tex/books/平面几何（第二册）.tex:11677	217	132	926	0.922	0.078	pending
books/assets/plane-geometry-2/fig-p0193-01.png	平面几何（第二册）	plane-geometry-2	193	T	medium	高留白线稿	图3·13	tex/books/平面几何（第二册）.tex:11730	223	134	894	0.940	0.060	pending
books/assets/plane-geometry-2/fig-p0194-01.png	平面几何（第二册）	plane-geometry-2	194	T	medium	高留白线稿	图3-14	tex/books/平面几何（第二册）.tex:11774	201	196	1235	0.927	0.073	pending
books/assets/plane-geometry-2/fig-p0194-02.png	平面几何（第二册）	plane-geometry-2	194	T	medium	高留白线稿	图3-15	tex/books/平面几何（第二册）.tex:11784	131	227	930	0.932	0.068	pending
books/assets/plane-geometry-2/fig-p0195-01.png	平面几何（第二册）	plane-geometry-2	195	T	medium	高留白线稿	图3-16	tex/books/平面几何（第二册）.tex:11830	309	155	1478	0.939	0.061	pending
books/assets/plane-geometry-2/fig-p0196-01.png	平面几何（第二册）	plane-geometry-2	196	T	medium	高留白线稿	图3-17	tex/books/平面几何（第二册）.tex:11918	240	160	963	0.960	0.040	pending
books/assets/plane-geometry-2/fig-p0196-02.png	平面几何（第二册）	plane-geometry-2	196	T	medium	高留白线稿	图3-18	tex/books/平面几何（第二册）.tex:11928	218	192	1470	0.947	0.053	pending
books/assets/plane-geometry-2/fig-p0198-01.png	平面几何（第二册）	plane-geometry-2	198	T	medium	高留白线稿	(第4题)	tex/books/平面几何（第二册）.tex:12015	135	190	699	0.938	0.062	pending
books/assets/plane-geometry-2/fig-p0198-02.png	平面几何（第二册）	plane-geometry-2	198	T	low	初分待对照 raw 改轨	(第6题)	tex/books/平面几何（第二册）.tex:12025	161	149	946	0.906	0.094	pending
books/assets/plane-geometry-2/fig-p0198-03.png	平面几何（第二册）	plane-geometry-2	198	T	low	初分待对照 raw 改轨	(第7题)	tex/books/平面几何（第二册）.tex:12035	209	139	1270	0.901	0.099	pending
books/assets/plane-geometry-2/fig-p0199-01.png	平面几何（第二册）	plane-geometry-2	199	T	medium	高留白线稿	(第9题)	tex/books/平面几何（第二册）.tex:12084	199	186	1324	0.933	0.067	pending
books/assets/plane-geometry-2/fig-p0199-02.png	平面几何（第二册）	plane-geometry-2	199	T	low	初分待对照 raw 改轨	(第10题)	tex/books/平面几何（第二册）.tex:12094	163	139	1029	0.908	0.092	pending
books/assets/plane-geometry-2/fig-p0199-03.png	平面几何（第二册）	plane-geometry-2	199	T	low	初分待对照 raw 改轨	(第13题)	tex/books/平面几何（第二册）.tex:12151	254	168	1731	0.917	0.083	pending
books/assets/plane-geometry-2/fig-p0199-04.png	平面几何（第二册）	plane-geometry-2	199	T	medium	高留白线稿	(第15题)	tex/books/平面几何（第二册）.tex:12161	235	147	1295	0.931	0.069	pending
books/assets/plane-geometry-2/fig-p0200-01.png	平面几何（第二册）	plane-geometry-2	200	T	medium	高留白线稿	(第 16 题)	tex/books/平面几何（第二册）.tex:12197	217	93	743	0.921	0.079	pending
books/assets/plane-geometry-2/fig-p0200-02.png	平面几何（第二册）	plane-geometry-2	200	T	medium	高留白线稿	(第19题)	tex/books/平面几何（第二册）.tex:12207	178	210	1367	0.922	0.078	pending
books/assets/plane-geometry-2/fig-p0201-01.png	平面几何（第二册）	plane-geometry-2	201	T	medium	高留白线稿	(第22题)	tex/books/平面几何（第二册）.tex:12302	269	300	2058	0.940	0.060	pending
books/assets/plane-geometry-2/fig-p0202-01.png	平面几何（第二册）	plane-geometry-2	202	T	medium	高留白线稿	图3-19	tex/books/平面几何（第二册）.tex:12346	220	144	1107	0.922	0.078	pending
books/assets/plane-geometry-2/fig-p0202-02.png	平面几何（第二册）	plane-geometry-2	202	T	medium	高留白线稿	图 3-20	tex/books/平面几何（第二册）.tex:12356	259	187	1153	0.943	0.057	pending
books/assets/plane-geometry-2/fig-p0203-01.png	平面几何（第二册）	plane-geometry-2	203	T	medium	高留白线稿	图.3-21	tex/books/平面几何（第二册）.tex:12393	191	139	696	0.931	0.069	pending
books/assets/plane-geometry-2/fig-p0204-01.png	平面几何（第二册）	plane-geometry-2	204	T	medium	高留白线稿	图3-22	tex/books/平面几何（第二册）.tex:12450	241	127	838	0.929	0.071	pending
books/assets/plane-geometry-2/fig-p0205-01.png	平面几何（第二册）	plane-geometry-2	205	T	medium	高留白线稿	图3·23	tex/books/平面几何（第二册）.tex:12499	558	263	3642	0.954	0.046	pending
books/assets/plane-geometry-2/fig-p0205-03.png	平面几何（第二册）	plane-geometry-2	205	T	medium	高留白线稿	(第5题)	tex/books/平面几何（第二册）.tex:12530	178	148	809	0.926	0.074	pending
books/assets/plane-geometry-2/fig-p0205-04.png	平面几何（第二册）	plane-geometry-2	205	T	low	初分待对照 raw 改轨	(第8题)	tex/books/平面几何（第二册）.tex:12540	209	147	1192	0.903	0.097	pending
books/assets/plane-geometry-2/fig-p0206-01.png	平面几何（第二册）	plane-geometry-2	206	T	low	初分待对照 raw 改轨	(第9题)	tex/books/平面几何（第二册）.tex:12575	229	136	1104	0.897	0.103	pending
books/assets/plane-geometry-2/fig-p0207-01.png	平面几何（第二册）	plane-geometry-2	207	T	medium	高留白线稿	图3-24	tex/books/平面几何（第二册）.tex:12619	337	141	1186	0.938	0.062	pending
books/assets/plane-geometry-2/fig-p0208-01.png	平面几何（第二册）	plane-geometry-2	208	T	medium	高留白线稿	图示（原PDF第208页）	tex/books/平面几何（第二册）.tex:12669	201	140	760	0.939	0.061	pending
books/assets/plane-geometry-2/fig-p0208-02.png	平面几何（第二册）	plane-geometry-2	208	T	medium	高留白线稿	图3·25	tex/books/平面几何（第二册）.tex:12675	148	208	901	0.939	0.061	pending
books/assets/plane-geometry-2/fig-p0208-03.png	平面几何（第二册）	plane-geometry-2	208	T	medium	高留白线稿	图示（原PDF第208页）	tex/books/平面几何（第二册）.tex:12696	212	170	905	0.950	0.050	pending
books/assets/plane-geometry-2/fig-p0208-04.png	平面几何（第二册）	plane-geometry-2	208	T	medium	高留白线稿	图3·26	tex/books/平面几何（第二册）.tex:12702	231	138	972	0.936	0.064	pending
books/assets/plane-geometry-2/fig-p0209-01.png	平面几何（第二册）	plane-geometry-2	209	T	medium	高留白线稿	图3·27	tex/books/平面几何（第二册）.tex:12721	275	198	1704	0.931	0.069	pending
books/assets/plane-geometry-2/fig-p0210-01.png	平面几何（第二册）	plane-geometry-2	210	T	medium	高留白线稿	图3-28	tex/books/平面几何（第二册）.tex:12772	326	166	1542	0.949	0.051	pending
books/assets/plane-geometry-2/fig-p0211-01.png	平面几何（第二册）	plane-geometry-2	211	T	medium	高留白线稿	图3·29	tex/books/平面几何（第二册）.tex:12845	211	211	1366	0.941	0.059	pending
books/assets/plane-geometry-2/fig-p0213-01.png	平面几何（第二册）	plane-geometry-2	213	T	medium	高留白线稿	(第17题)	tex/books/平面几何（第二册）.tex:12968	240	186	1421	0.936	0.064	pending
books/assets/plane-geometry-2/fig-p0214-01.png	平面几何（第二册）	plane-geometry-2	214	T	medium	高留白线稿	图3-20	tex/books/平面几何（第二册）.tex:13027	252	187	1337	0.937	0.063	pending
books/assets/plane-geometry-2/fig-p0215-01.png	平面几何（第二册）	plane-geometry-2	215	T	medium	高留白线稿	(1)	tex/books/平面几何（第二册）.tex:13062	263	222	1361	0.950	0.050	pending
books/assets/plane-geometry-2/fig-p0215-02.png	平面几何（第二册）	plane-geometry-2	215	T	medium	高留白线稿	(2)	tex/books/平面几何（第二册）.tex:13072	192	202	1202	0.933	0.067	pending
books/assets/plane-geometry-2/fig-p0215-03.png	平面几何（第二册）	plane-geometry-2	215	T	low	初分待对照 raw 改轨	(3)	tex/books/平面几何（第二册）.tex:13082	238	189	1795	0.918	0.082	pending
books/assets/plane-geometry-2/fig-p0215-04.png	平面几何（第二册）	plane-geometry-2	215	T	medium	高留白线稿	(4)	tex/books/平面几何（第二册）.tex:13092	271	182	1780	0.921	0.079	pending
books/assets/plane-geometry-2/fig-p0216-01.png	平面几何（第二册）	plane-geometry-2	216	T	medium	高留白线稿	图3-32	tex/books/平面几何（第二册）.tex:13132	259	170	1464	0.939	0.061	pending
books/assets/plane-geometry-2/fig-p0217-01.png	平面几何（第二册）	plane-geometry-2	217	T	medium	高留白线稿	图3-33	tex/books/平面几何（第二册）.tex:13169	387	175	1637	0.947	0.053	pending
books/assets/plane-geometry-2/fig-p0218-01.png	平面几何（第二册）	plane-geometry-2	218	T	medium	高留白线稿	(1)	tex/books/平面几何（第二册）.tex:13197	148	124	576	0.952	0.048	pending
books/assets/plane-geometry-2/fig-p0218-02.png	平面几何（第二册）	plane-geometry-2	218	T	medium	高留白线稿	(2)	tex/books/平面几何（第二册）.tex:13207	149	117	674	0.947	0.053	pending
books/assets/plane-geometry-2/fig-p0218-03.png	平面几何（第二册）	plane-geometry-2	218	T	medium	高留白线稿	(3)	tex/books/平面几何（第二册）.tex:13217	152	116	804	0.931	0.069	pending
books/assets/plane-geometry-2/fig-p0218-04.png	平面几何（第二册）	plane-geometry-2	218	T	medium	高留白线稿	(4)	tex/books/平面几何（第二册）.tex:13227	223	152	1230	0.927	0.073	pending
books/assets/plane-geometry-2/fig-p0219-01.png	平面几何（第二册）	plane-geometry-2	219	T	medium	高留白线稿	图3.35	tex/books/平面几何（第二册）.tex:13287	360	144	849	0.944	0.056	pending
books/assets/plane-geometry-2/fig-p0220-01.png	平面几何（第二册）	plane-geometry-2	220	T	medium	高留白线稿	图3-36	tex/books/平面几何（第二册）.tex:13342	176	203	1157	0.945	0.055	pending
books/assets/plane-geometry-2/fig-p0221-01.png	平面几何（第二册）	plane-geometry-2	221	T	medium	高留白线稿	图3-37	tex/books/平面几何（第二册）.tex:13371	215	187	1362	0.945	0.055	pending
books/assets/plane-geometry-2/fig-p0221-02.png	平面几何（第二册）	plane-geometry-2	221	T	medium	高留白线稿	图3-38	tex/books/平面几何（第二册）.tex:13381	213	193	1348	0.950	0.050	pending
books/assets/plane-geometry-2/fig-p0223-01.png	平面几何（第二册）	plane-geometry-2	223	T	medium	高留白线稿	图3·39	tex/books/平面几何（第二册）.tex:13478	413	208	1626	0.954	0.046	pending
books/assets/plane-geometry-2/fig-p0224-02.png	平面几何（第二册）	plane-geometry-2	224	T	low	初分待对照 raw 改轨	(第10题)	tex/books/平面几何（第二册）.tex:13549	227	132	1104	0.893	0.107	pending
books/assets/plane-geometry-2/fig-p0224-03.png	平面几何（第二册）	plane-geometry-2	224	T	medium	高留白线稿	(第14题)	tex/books/平面几何（第二册）.tex:13559	204	149	895	0.943	0.057	pending
books/assets/plane-geometry-2/fig-p0225-01.png	平面几何（第二册）	plane-geometry-2	225	T	low	初分待对照 raw 改轨	(第12题)	tex/books/平面几何（第二册）.tex:13592	191	137	1052	0.915	0.085	pending
books/assets/plane-geometry-2/fig-p0227-01.png	平面几何（第二册）	plane-geometry-2	227	T	medium	高留白线稿	(第2题)	tex/books/平面几何（第二册）.tex:13697	197	140	584	0.941	0.059	pending
books/assets/plane-geometry-2/fig-p0227-02.png	平面几何（第二册）	plane-geometry-2	227	T	medium	高留白线稿	(第3题)	tex/books/平面几何（第二册）.tex:13707	176	161	919	0.944	0.056	pending
books/assets/plane-geometry-2/fig-p0228-01.png	平面几何（第二册）	plane-geometry-2	228	T	low	初分待对照 raw 改轨	(第14题)	tex/books/平面几何（第二册）.tex:13783	165	146	961	0.918	0.082	pending
books/assets/plane-geometry-2/fig-p0228-02.png	平面几何（第二册）	plane-geometry-2	228	T	low	初分待对照 raw 改轨	(第15题)	tex/books/平面几何（第二册）.tex:13793	156	159	928	0.919	0.081	pending
books/assets/plane-geometry-2/fig-p0228-03.png	平面几何（第二册）	plane-geometry-2	228	T	medium	高留白线稿	(第1题)	tex/books/平面几何（第二册）.tex:13817	227	190	1038	0.946	0.054	pending
books/assets/plane-geometry-2/fig-p0228-04.png	平面几何（第二册）	plane-geometry-2	228	T	medium	高留白线稿	(第2题)	tex/books/平面几何（第二册）.tex:13827	211	190	1325	0.935	0.065	pending
books/assets/plane-geometry-2/fig-p0229-01.png	平面几何（第二册）	plane-geometry-2	229	T	medium	高留白线稿	(第5题)	tex/books/平面几何（第二册）.tex:13862	202	147	1080	0.925	0.075	pending
books/assets/plane-geometry-2/fig-p0229-02.png	平面几何（第二册）	plane-geometry-2	229	T	medium	高留白线稿	(第6题)	tex/books/平面几何（第二册）.tex:13872	361	168	1233	0.967	0.033	pending
books/assets/plane-geometry-2/fig-p0230-01.png	平面几何（第二册）	plane-geometry-2	230	T	low	初分待对照 raw 改轨	(第9题)	tex/books/平面几何（第二册）.tex:13928	200	148	1299	0.897	0.103	pending
books/assets/plane-geometry-2/fig-p0230-02.png	平面几何（第二册）	plane-geometry-2	230	T	medium	高留白线稿	(第10题)	tex/books/平面几何（第二册）.tex:13938	170	155	734	0.927	0.073	pending
books/assets/plane-geometry-2/fig-p0230-03.png	平面几何（第二册）	plane-geometry-2	230	T	low	初分待对照 raw 改轨	(第11题)	tex/books/平面几何（第二册）.tex:13978	181	171	1090	0.908	0.092	pending
books/assets/plane-geometry-2/fig-p0231-01.png	平面几何（第二册）	plane-geometry-2	231	T	low	初分待对照 raw 改轨	(第15题)	tex/books/平面几何（第二册）.tex:14012	216	124	1037	0.914	0.086	pending
books/assets/plane-geometry-2/fig-p0231-02.png	平面几何（第二册）	plane-geometry-2	231	T	medium	高留白线稿	(第1题)	tex/books/平面几何（第二册）.tex:14034	238	141	1009	0.946	0.054	pending
books/assets/plane-geometry-2/fig-p0231-03.png	平面几何（第二册）	plane-geometry-2	231	T	low	初分待对照 raw 改轨	(第2题)	tex/books/平面几何（第二册）.tex:14044	189	135	1007	0.912	0.088	pending
books/assets/plane-geometry-2/fig-p0232-01.png	平面几何（第二册）	plane-geometry-2	232	T	low	初分待对照 raw 改轨	(第3题)	tex/books/平面几何（第二册）.tex:14066	173	167	1113	0.918	0.082	pending
